pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,minPowerdBm,sensitivitydBm,duration,alt,raan,id_simulation
24561,109.248,22,-1,-1,-1,51.1856,7.59913,0.025119,868000000.0,10,125000,1,0,1.40879,19839.8,0,-133.962,-133,0.436224,600,200,sim_alt_600_raan_200
24573,110.973,10,-1,-1,-1,29.4098,30.7973,0.025119,868000000.0,11,125000,1,0,-14.4092,17060.1,0,-138.979,-135,0.790528,600,200,sim_alt_600_raan_200
24576,111.744,6,-1,-1,-1,58.9738,20.0075,0.015849,868000000.0,11,125000,1,0,14.87,19347.7,1,-131.741,-135,0.790528,600,200,sim_alt_600_raan_200
24583,115.178,56,-1,-1,-1,36.4152,15.8389,0.015849,868000000.0,12,125000,1,0,-9.81899,19577.8,0,-139.622,-137,1.58106,600,200,sim_alt_600_raan_200
24595,116.517,45,-1,-1,-1,49.9029,23.105,0.019953,868000000.0,10,125000,1,0,2.67162,19217.4,0,-134.538,-133,0.436224,600,200,sim_alt_600_raan_200
24597,116.676,17,-1,-1,-1,50.4369,1.49897,0.025119,868000000.0,10,125000,1,0,-0.154842,19026.8,0,-134.485,-133,0.436224,600,200,sim_alt_600_raan_200
24604,120.471,50,-1,-1,-1,40.4643,15.6624,0.015849,868000000.0,12,125000,1,0,-6.48847,19742.4,0,-138.572,-137,1.58106,600,200,sim_alt_600_raan_200
24612,122.283,0,-1,-1,-1,51.7361,-0.026708,0.019953,868000000.0,12,125000,1,0,0.972763,18761.1,1,-135.108,-137,1.58106,600,200,sim_alt_600_raan_200
24620,128.613,32,-1,-1,-1,49.6026,12.0142,0.025119,868000000.0,12,125000,1,0,1.7943,20137.0,1,-133.83,-137,1.58106,600,200,sim_alt_600_raan_200
24628,130.317,43,-1,-1,-1,54.5524,26.8506,0.025119,868000000.0,11,125000,1,0,9.93041,18159.1,1,-131.197,-135,0.790528,600,200,sim_alt_600_raan_200
24641,134.148,48,-1,-1,-1,57.3116,13.7703,0.025119,868000000.0,12,125000,1,0,12.7112,19520.6,1,-130.36,-137,1.58106,600,200,sim_alt_600_raan_200
24643,134.286,54,-1,-1,-1,30.9253,-17.3255,0.025119,868000000.0,11,125000,1,0,-17.1794,16479.3,0,-139.748,-135,0.790528,600,200,sim_alt_600_raan_200
24651,135.695,23,-1,-1,-1,53.0062,10.0407,0.019953,868000000.0,11,125000,1,0,5.80513,19789.1,1,-133.506,-135,0.790528,600,200,sim_alt_600_raan_200
24663,137.318,15,-1,-1,-1,46.7969,4.21538,0.019953,868000000.0,11,125000,1,0,-1.73223,19594.0,0,-136.009,-135,0.790528,600,200,sim_alt_600_raan_200
24665,137.829,52,-1,-1,-1,41.051,31.0723,0.025119,868000000.0,11,125000,1,0,-4.6272,17094.1,0,-135.965,-135,0.790528,600,200,sim_alt_600_raan_200
24677,141.142,30,-1,-1,-1,51.346,20.6395,0.025119,868000000.0,10,125000,1,0,5.96781,19603.7,0,-132.452,-133,0.436224,600,200,sim_alt_600_raan_200
24679,141.914,16,-1,-1,-1,43.8883,3.77517,0.025119,868000000.0,11,125000,1,0,-4.06707,19794.7,0,-135.783,-135,0.790528,600,200,sim_alt_600_raan_200
24692,142.988,47,-1,-1,-1,59.6848,5.90413,0.025119,868000000.0,10,125000,1,0,14.6049,17672.8,1,-129.814,-133,0.436224,600,200,sim_alt_600_raan_200
24699,143.755,38,-1,-1,-1,47.1253,14.8343,0.019953,868000000.0,11,125000,1,0,0.697983,20136.7,0,-135.194,-135,0.790528,600,200,sim_alt_600_raan_200
24701,143.921,33,-1,-1,-1,49.3596,17.3742,0.025119,868000000.0,11,125000,1,0,3.40822,19974.9,0,-133.291,-135,0.790528,600,200,sim_alt_600_raan_200
24709,148.049,5,-1,-1,-1,51.653,6.84979,0.019953,868000000.0,12,125000,1,0,4.32167,19655.0,1,-133.991,-137,1.58106,600,200,sim_alt_600_raan_200
24717,150.291,13,-1,-1,-1,57.4045,-2.13985,0.025119,868000000.0,12,125000,1,0,8.19069,16371.1,1,-131.742,-137,1.58106,600,200,sim_alt_600_raan_200
24859,151.636,4,-1,-1,-1,40.6395,14.0986,0.015849,868000000.0,11,125000,1,0,-4.85841,19949.8,0,-138.04,-135,0.790528,600,200,sim_alt_600_raan_200
24861,151.787,9,-1,-1,-1,37.2684,22.3544,0.025119,868000000.0,10,125000,1,0,-7.0748,18901.2,0,-136.756,-133,0.436224,600,200,sim_alt_600_raan_200
24863,152.051,39,-1,-1,-1,46.3585,20.6488,0.025119,868000000.0,10,125000,1,0,1.00795,19443.2,0,-134.089,-133,0.436224,600,200,sim_alt_600_raan_200
24865,152.208,31,-1,-1,-1,55.0638,20.9219,0.019953,868000000.0,11,125000,1,0,12.4934,19176.5,0,-131.422,-135,0.790528,600,200,sim_alt_600_raan_200
24877,155.677,19,-1,-1,-1,40.3205,0.588055,0.019953,868000000.0,11,125000,1,0,-6.77168,19357.9,0,-137.662,-135,0.790528,600,200,sim_alt_600_raan_200
24884,155.933,20,-1,-1,-1,37.7832,-8.57338,0.025119,868000000.0,11,125000,1,0,-10.2987,17971.7,0,-137.771,-135,0.790528,600,200,sim_alt_600_raan_200
24886,156.294,41,-1,-1,-1,58.9447,24.7869,0.019953,868000000.0,10,125000,1,0,21.9398,17361.5,0,-128.893,-133,0.436224,600,200,sim_alt_600_raan_200
24893,158.146,35,-1,-1,-1,45.324,25.6373,0.025119,868000000.0,10,125000,1,0,0.470234,18329.7,0,-134.268,-133,0.436224,600,200,sim_alt_600_raan_200
24906,160.719,8,-1,-1,-1,61.3309,10.2038,0.019953,868000000.0,11,125000,1,0,22.8733,16929.8,1,-128.672,-135,0.790528,600,200,sim_alt_600_raan_200
24914,161.433,18,-1,-1,-1,41.9067,2.75874,0.025119,868000000.0,12,125000,1,0,-4.89551,19533.6,1,-136.053,-137,1.58106,600,200,sim_alt_600_raan_200
24916,162.354,57,-1,-1,-1,35.1334,32.3829,0.025119,868000000.0,12,125000,1,0,-8.43168,16592.4,0,-137.186,-137,1.58106,600,200,sim_alt_600_raan_200
24924,162.886,58,-1,-1,-1,61.7645,-5.43467,0.015849,868000000.0,10,125000,1,0,12.7685,12259.8,1,-132.343,-133,0.436224,600,200,sim_alt_600_raan_200
24936,165.87,2,-1,-1,-1,53.8973,12.9091,0.019953,868000000.0,10,125000,1,0,10.4194,19810.3,0,-132.044,-133,0.436224,600,200,sim_alt_600_raan_200
24938,166.194,49,-1,-1,-1,43.8032,8.72835,0.015849,868000000.0,11,125000,1,0,-1.97406,20121.0,0,-137.085,-135,0.790528,600,200,sim_alt_600_raan_200
24950,167.766,42,-1,-1,-1,57.1189,24.7167,0.019953,868000000.0,11,125000,1,0,18.9024,17631.6,0,-129.647,-135,0.790528,600,200,sim_alt_600_raan_200
24952,168.22,12,-1,-1,-1,54.0125,-2.20325,0.025119,868000000.0,12,125000,1,0,5.55884,17228.5,0,-132.585,-137,1.58106,600,200,sim_alt_600_raan_200
24959,171.231,55,-1,-1,-1,28.545,-14.7042,0.025119,868000000.0,11,125000,1,0,-16.8591,17084.0,0,-139.658,-135,0.790528,600,200,sim_alt_600_raan_200
24972,173.01,40,-1,-1,-1,59.6531,25.5232,0.019953,868000000.0,12,125000,1,0,26.8406,16175.9,1,-127.786,-137,1.58106,600,200,sim_alt_600_raan_200
24974,173.101,7,-1,-1,-1,47.5287,14.1315,0.025119,868000000.0,10,125000,1,0,3.01647,20039.7,0,-133.418,-133,0.436224,600,200,sim_alt_600_raan_200
24987,174.926,46,-1,-1,-1,55.4077,29.1524,0.015849,868000000.0,10,125000,1,0,15.6936,15886.5,1,-131.503,-133,0.436224,600,200,sim_alt_600_raan_200
24989,174.964,24,-1,-1,-1,46.9164,13.1641,0.025119,868000000.0,10,125000,1,0,2.33569,20056.0,0,-133.644,-133,0.436224,600,200,sim_alt_600_raan_200
24996,176.838,3,-1,-1,-1,39.6293,-3.01936,0.015849,868000000.0,10,125000,1,0,-6.94449,18844.6,0,-138.717,-133,0.436224,600,200,sim_alt_600_raan_200
25003,177.286,53,-1,-1,-1,63.8649,-23.3273,0.015849,868000000.0,10,125000,1,0,5.51476,4316.56,0,-134.603,-133,0.436224,600,200,sim_alt_600_raan_200
25015,178.868,28,-1,-1,-1,55.5274,12.17,0.019953,868000000.0,10,125000,1,0,14.2998,19251.8,0,-130.895,-133,0.436224,600,200,sim_alt_600_raan_200
25017,180.181,27,-1,-1,-1,50.6668,1.96293,0.019953,868000000.0,12,125000,1,0,4.15638,18700.8,0,-134.042,-137,1.58106,600,200,sim_alt_600_raan_200
25025,182.13,59,-1,-1,-1,71.322,19.6111,0.015849,868000000.0,12,125000,1,0,52.6761,-8245.44,1,-124.878,-137,1.58106,600,200,sim_alt_600_raan_200
25033,187.619,25,-1,-1,-1,46.9154,7.53486,0.025119,868000000.0,11,125000,1,0,2.15931,19963.1,1,-133.702,-135,0.790528,600,200,sim_alt_600_raan_200
25041,190.275,1,-1,-1,-1,49.4368,4.27868,0.019953,868000000.0,11,125000,1,0,4.25866,19325.1,1,-134.007,-135,0.790528,600,200,sim_alt_600_raan_200
